FloatID,Station,longitude_degrees_east,latitude_degrees_north,Pressure_dbar,Temperature_Celcius,salinity_pss,Sigma_theta_kg_m_pow_minus_3,depth_m,oxygen_mu_molkg_pow_minus_1,oxygen_QF,oxygen saturation_QF,nitrate_mu_mol_kg_pow_minus_1,nitrate_QF,chl_a_mg_m_pow_minus_3,chl_a_QF,b_bp700_m_pow_minus_1,b_bp700_QF,POC_milli_mol_m_pow_minus_3,POC_QF,pH_insitu_total,pH_insitu_QF,pH_25C_total,pH_25C_QF,TALK_micro_mol_kg_pow_minus_1,TALK_QF,DIC_micro_mol_kg_pow_minus_1,DIC_QF,pCO2_micro_atm,pCO2_QF,CDOM_ppb,CDOM_QF
1902303.0,16.0,345.097,47.954,250.0,10.987,35.439,27.126,247.753,255.48,0.0,0.0,10.27,0.0,0.0047,0.0,0.000353,0.0,1.17,0.0,8.0383,0.0,7.8373,0.0,2329.0,0.0,2131.0,0.0,399.1,0.0,1.72,1.0
1902303.0,16.0,345.097,47.954,246.0,10.999,35.44,27.125,243.792,255.21,0.0,0.0,10.27,0.0,0.0066,0.0,0.000382,0.0,1.25,0.0,8.038,0.0,7.837,0.0,2329.0,0.0,2131.0,0.0,399.6,0.0,1.73,1.0
1902303.0,16.0,345.097,47.954,214.0,11.088,35.444,27.111,212.095,259.18,0.0,0.0,9.86,0.0,0.0141,0.0,0.000404,0.0,1.3,0.0,8.0446,0.0,7.8436,0.0,2330.0,0.0,2129.0,0.0,394.4,0.0,1.73,1.0
1902303.0,16.0,345.097,47.954,184.0,11.304,35.479,27.098,182.375,257.95,0.0,0.0,9.52,0.0,0.0272,0.0,0.000609,0.0,1.84,0.0,8.0447,0.0,7.8458,0.0,2332.0,0.0,2130.0,0.0,396.1,0.0,1.7,1.0
1902303.0,16.0,345.097,47.954,152.0,11.441,35.497,27.085,150.67,256.69,0.0,0.0,9.57,0.0,0.0394,0.0,0.000508,0.0,1.57,0.0,8.0444,0.0,7.8465,0.0,2333.0,0.0,2130.0,0.0,398.0,0.0,1.69,1.0
1902303.0,16.0,345.097,47.954,112.0,11.79,35.52,27.037,111.03,258.17,0.0,0.0,8.44,0.0,0.2455,0.0,0.000788,0.0,2.3,0.0,8.0526,0.0,7.8582,0.0,2335.0,0.0,2126.0,0.0,391.7,0.0,1.7,1.0
1902303.0,16.0,345.097,47.954,108.0,11.906,35.519,27.014,107.066,258.28,0.0,0.0,8.23,0.0,0.2942,0.0,0.000903,0.0,2.6,0.0,8.0571,0.0,7.8641,0.0,2335.0,0.0,2123.0,0.0,387.2,0.0,1.69,1.0
1902303.0,16.0,345.097,47.954,106.0,12.0,35.52,26.996,105.084,258.52,0.0,0.0,7.83,0.0,0.3701,0.0,0.001044,0.0,2.97,0.0,8.06,0.0,7.8684,0.0,2335.0,0.0,2121.0,0.0,384.3,0.0,1.68,1.0
1902303.0,16.0,345.097,47.954,104.0,12.044,35.523,26.99,103.102,259.08,0.0,0.0,7.43,0.0,0.327,0.0,0.001028,0.0,2.93,0.0,8.0621,0.0,7.871,0.0,2335.0,0.0,2120.0,0.0,382.3,0.0,1.69,1.0
1902303.0,16.0,345.097,47.954,100.0,12.105,35.525,26.98,99.137,260.13,0.0,0.0,7.31,0.0,0.4516,0.0,0.001199,0.0,3.37,0.0,8.065,0.0,7.8745,0.0,2335.0,0.0,2119.0,0.0,379.6,0.0,1.66,1.0
1902303.0,16.0,345.097,47.954,98.0,12.152,35.528,26.973,97.155,260.47,0.0,0.0,7.14,0.0,0.4694,0.0,0.001108,0.0,3.13,0.0,8.0667,0.0,7.8769,0.0,2336.0,0.0,2118.0,0.0,378.0,0.0,1.66,1.0
1902303.0,16.0,345.097,47.954,96.0,12.19,35.531,26.968,95.173,260.88,0.0,0.0,6.94,0.0,0.4713,0.0,0.001047,0.0,2.98,0.0,8.0674,0.0,7.878,0.0,2336.0,0.0,2117.0,0.0,377.4,0.0,1.67,1.0
1902303.0,16.0,345.097,47.954,94.0,12.258,35.535,26.958,93.19,261.13,0.0,0.0,6.78,0.0,0.8536,0.0,0.001282,0.0,3.59,0.0,8.0703,0.0,7.8817,0.0,2336.0,0.0,2116.0,0.0,374.7,0.0,1.66,1.0
1902303.0,16.0,345.097,47.954,92.0,12.33,35.541,26.948,91.208,261.6,0.0,0.0,6.52,0.0,0.5678,0.0,0.001372,0.0,3.82,0.0,8.0722,0.0,7.8847,0.0,2336.0,0.0,2114.0,0.0,372.9,0.0,1.66,1.0
1902303.0,16.0,345.097,47.954,88.0,12.409,35.547,26.938,87.243,263.26,0.0,0.0,6.12,0.0,0.639,0.0,0.00145,0.0,4.02,0.0,8.0764,0.0,7.8898,0.0,2337.0,0.0,2112.0,0.0,368.9,0.0,1.67,1.0
1902303.0,16.0,345.097,47.954,86.0,12.416,35.548,26.937,85.261,263.89,0.0,0.0,6.0,0.0,0.6793,0.0,0.001316,0.0,3.68,0.0,8.0774,0.0,7.8908,0.0,2337.0,0.0,2112.0,0.0,368.0,0.0,1.65,1.0
1902303.0,16.0,345.097,47.954,84.0,12.465,35.551,26.93,83.279,264.36,0.0,0.0,6.1,0.0,0.7449,0.0,0.001463,0.0,4.06,0.0,8.0798,0.0,7.8938,0.0,2337.0,0.0,2110.0,0.0,365.8,0.0,1.66,1.0
1902303.0,16.0,345.097,47.954,82.0,12.474,35.552,26.928,81.296,265.47,0.0,0.0,5.76,0.0,0.6971,0.0,0.001626,0.0,4.48,0.0,8.0814,0.0,7.8954,0.0,2337.0,0.0,2110.0,0.0,364.4,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,78.0,12.476,35.552,26.928,77.331,266.37,0.0,0.0,5.72,0.0,0.8508,0.0,0.001708,0.0,4.69,0.0,8.0816,0.0,7.8955,0.0,2337.0,0.0,2110.0,0.0,364.3,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,76.0,12.475,35.552,26.928,75.349,266.6,0.0,0.0,5.77,0.0,0.8592,0.0,0.00186,0.0,5.09,0.0,8.0819,0.0,7.8957,0.0,2337.0,0.0,2110.0,0.0,364.2,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,74.0,12.477,35.552,26.928,73.366,266.71,0.0,0.0,5.83,0.0,0.6587,0.0,0.001591,0.0,4.39,0.0,8.082,0.0,7.8958,0.0,2337.0,0.0,2110.0,0.0,364.1,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,72.0,12.48,35.552,26.927,71.384,266.82,0.0,0.0,5.71,0.0,0.7421,0.0,0.001991,0.0,5.43,0.0,8.082,0.0,7.8957,0.0,2337.0,0.0,2110.0,0.0,364.2,0.0,1.62,1.0
1902303.0,16.0,345.097,47.954,70.0,12.481,35.552,26.927,69.401,266.91,0.0,0.0,5.73,0.0,0.8068,0.0,0.001778,0.0,4.87,0.0,8.0824,0.0,7.896,0.0,2338.0,0.0,2110.0,0.0,363.9,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,68.0,12.482,35.552,26.927,67.419,267.0,0.0,0.0,5.88,0.0,0.7234,0.0,0.001764,0.0,4.84,0.0,8.0819,0.0,7.8956,0.0,2338.0,0.0,2110.0,0.0,364.4,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,66.0,12.482,35.552,26.926,65.436,267.0,0.0,0.0,5.86,0.0,0.7562,0.0,0.001868,0.0,5.11,0.0,8.0827,0.0,7.8963,0.0,2338.0,0.0,2110.0,0.0,363.8,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,64.0,12.482,35.553,26.927,63.453,267.09,0.0,0.0,5.58,0.0,0.7131,0.0,0.001722,0.0,4.73,0.0,8.0824,0.0,7.8959,0.0,2338.0,0.0,2110.0,0.0,364.2,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,62.0,12.483,35.552,26.926,61.471,267.17,0.0,0.0,5.54,0.0,0.8068,0.0,0.001695,0.0,4.66,0.0,8.0826,0.0,7.896,0.0,2338.0,0.0,2110.0,0.0,364.0,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,60.0,12.482,35.552,26.926,59.488,267.24,0.0,0.0,5.58,0.0,0.6849,0.0,0.00165,0.0,4.54,0.0,8.0828,0.0,7.8962,0.0,2338.0,0.0,2110.0,0.0,363.9,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,58.0,12.481,35.552,26.926,57.505,267.3,0.0,0.0,5.87,0.0,0.7608,0.0,0.002145,0.0,5.83,0.0,8.0826,0.0,7.8958,0.0,2338.0,0.0,2110.0,0.0,364.2,0.0,1.65,1.0
1902303.0,16.0,345.097,47.954,56.0,12.48,35.552,26.927,55.523,267.22,0.0,0.0,5.75,0.0,0.7468,0.0,0.001743,0.0,4.78,0.0,8.0823,0.0,7.8955,0.0,2338.0,0.0,2110.0,0.0,364.6,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,54.0,12.48,35.552,26.927,53.54,267.27,0.0,0.0,5.81,0.0,0.7149,0.0,0.001647,0.0,4.54,0.0,8.0824,0.0,7.8954,0.0,2338.0,0.0,2110.0,0.0,364.6,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,52.0,12.481,35.552,26.926,51.557,267.33,0.0,0.0,5.77,0.0,0.8142,0.0,0.001692,0.0,4.65,0.0,8.0827,0.0,7.8957,0.0,2338.0,0.0,2110.0,0.0,364.3,0.0,1.65,1.0
1902303.0,16.0,345.097,47.954,49.9,12.481,35.552,26.926,49.475,267.39,0.0,0.0,5.85,0.0,0.892,0.0,0.001754,0.0,4.81,0.0,8.0824,0.0,7.8954,0.0,2338.0,0.0,2110.0,0.0,364.7,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,46.0,12.48,35.552,26.926,45.609,267.38,0.0,0.0,5.77,0.0,0.8442,0.0,0.001828,0.0,5.01,0.0,8.0828,0.0,7.8956,0.0,2338.0,0.0,2110.0,0.0,364.5,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,42.0,12.48,35.552,26.926,41.643,267.39,0.0,0.0,5.78,0.0,0.9117,0.0,0.001892,0.0,5.17,0.0,8.0827,0.0,7.8954,0.0,2338.0,0.0,2110.0,0.0,364.8,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,36.0,12.479,35.552,26.926,35.695,267.47,0.0,0.0,5.8,0.0,0.7027,0.0,0.001791,0.0,4.91,0.0,8.0821,0.0,7.8945,0.0,2338.0,0.0,2110.0,0.0,365.6,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,32.0,12.478,35.552,26.926,31.729,267.41,0.0,0.0,5.67,0.0,0.848,0.0,0.001756,0.0,4.82,0.0,8.0825,0.0,7.8948,0.0,2337.0,0.0,2110.0,0.0,365.3,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,26.0,12.477,35.552,26.926,25.78,267.38,0.0,0.0,5.65,0.0,0.6915,0.0,0.00169,0.0,4.65,0.0,8.0826,0.0,7.8946,0.0,2338.0,0.0,2110.0,0.0,365.5,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,20.0,12.475,35.553,26.927,19.831,267.55,0.0,0.0,5.7,0.0,0.7299,0.0,0.001759,0.0,4.83,0.0,8.0826,0.0,7.8944,0.0,2338.0,0.0,2111.0,0.0,365.8,0.0,1.63,1.0
1902303.0,16.0,345.097,47.954,16.0,12.474,35.553,26.927,15.865,267.45,0.0,0.0,5.74,0.0,0.9679,0.0,0.002209,0.0,6.0,0.0,8.0835,0.0,7.8951,0.0,2338.0,0.0,2110.0,0.0,365.1,0.0,1.65,1.0
1902303.0,16.0,345.097,47.954,11.9,12.474,35.553,26.927,11.8,267.53,0.0,0.0,5.57,0.0,0.7196,0.0,0.001967,0.0,5.37,0.0,8.084,0.0,7.8954,0.0,2338.0,0.0,2110.0,0.0,364.8,0.0,1.64,1.0
1902303.0,16.0,345.097,47.954,8.1,12.476,35.553,26.927,8.032,267.48,0.0,0.0,5.64,0.0,0.7815,0.0,0.001812,0.0,4.96,0.0,8.084,0.0,7.8954,0.0,2338.0,0.0,2110.0,0.0,364.9,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,999.8,7.994,35.371,27.583,989.039,201.94,8.0,8.0,18.15,0.0,0.0066,0.0,0.000306,0.0,1.05,0.0,7.971,0.0,7.7556,4.0,2334.0,4.0,2172.0,4.0,435.3,4.0,2.2,1.0
1902303.0,17.0,345.145,47.89,950.0,8.503,35.413,27.538,939.887,196.0,0.0,0.0,17.95,0.0,0.0075,0.0,0.000272,0.0,0.96,0.0,7.9626,0.0,7.7532,0.0,2336.0,0.0,2175.0,0.0,448.6,0.0,2.18,1.0
1902303.0,17.0,345.145,47.89,896.0,8.819,35.403,27.479,886.576,192.93,0.0,0.0,18.15,0.0,0.0066,0.0,0.000235,0.0,0.86,0.0,7.9577,0.0,7.7512,0.0,2335.0,0.0,2175.0,0.0,457.5,0.0,2.16,1.0
1902303.0,17.0,345.145,47.89,830.0,9.334,35.429,27.416,821.4,192.07,0.0,0.0,17.52,0.0,0.0066,0.0,0.000308,0.0,1.05,0.0,7.9574,0.0,7.7561,0.0,2335.0,0.0,2173.0,0.0,461.9,0.0,2.1,1.0
1902303.0,17.0,345.145,47.89,800.0,8.911,35.283,27.369,791.767,196.17,0.0,0.0,17.8,0.0,0.0056,0.0,0.000342,0.0,1.14,0.0,7.9547,0.0,7.7464,0.0,2324.0,0.0,2168.0,0.0,464.3,0.0,2.11,1.0
1902303.0,17.0,345.145,47.89,744.0,9.239,35.279,27.312,736.442,201.89,0.0,0.0,17.16,0.0,0.0066,0.0,0.000249,0.0,0.9,0.0,7.9579,0.0,7.7521,0.0,2323.0,0.0,2164.0,0.0,463.8,0.0,2.09,1.0
1902303.0,17.0,345.145,47.89,692.0,9.824,35.343,27.264,685.056,211.46,0.0,0.0,15.75,0.0,0.0037,0.0,0.000813,0.0,2.37,0.0,7.9722,0.0,7.7725,0.0,2326.0,0.0,2158.0,0.0,450.7,0.0,2.02,1.0
1902303.0,17.0,345.145,47.89,640.0,10.002,35.34,27.231,633.657,223.27,0.0,0.0,14.51,0.0,0.0037,0.0,0.000448,0.0,1.42,0.0,7.9849,0.0,7.7854,0.0,2324.0,0.0,2151.0,0.0,438.5,0.0,1.96,1.0
1902303.0,17.0,345.145,47.89,576.0,10.316,35.379,27.206,570.379,231.31,0.0,0.0,13.34,0.0,0.0028,0.0,0.00024,0.0,0.88,0.0,7.9947,0.0,7.7971,0.0,2323.0,0.0,2144.0,0.0,430.5,0.0,1.92,1.0
1902303.0,17.0,345.145,47.89,552.0,10.441,35.38,27.184,546.644,237.18,0.0,0.0,12.92,0.0,0.0037,0.0,0.00024,0.0,0.88,0.0,8.0024,0.0,7.8055,0.0,2316.0,0.0,2134.0,0.0,421.9,0.0,1.87,1.0
1902303.0,17.0,345.145,47.89,490.0,10.707,35.414,27.162,485.318,246.71,0.0,0.0,11.54,0.0,0.0019,0.0,0.000313,0.0,1.07,0.0,8.0195,0.0,7.8237,0.0,2304.0,0.0,2114.0,0.0,404.2,0.0,1.78,1.0
1902303.0,17.0,345.145,47.89,432.0,10.853,35.431,27.148,427.932,256.06,0.0,0.0,10.38,0.0,0.0019,0.0,0.000299,0.0,1.03,0.0,8.0342,0.0,7.8379,0.0,2298.0,0.0,2102.0,0.0,390.5,0.0,1.71,1.0
1902303.0,17.0,345.145,47.89,376.0,10.897,35.432,27.14,372.51,259.24,0.0,0.0,10.05,0.0,0.0037,0.0,0.000478,0.0,1.5,0.0,8.0422,0.0,7.8444,0.0,2303.0,0.0,2103.0,0.0,385.5,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,346.0,10.908,35.432,27.137,342.813,260.02,0.0,0.0,10.12,0.0,0.0028,0.0,0.000345,0.0,1.15,0.0,8.044,0.0,7.8451,0.0,2312.0,0.0,2111.0,0.0,386.5,0.0,1.7,1.0
1902303.0,17.0,345.145,47.89,318.0,10.908,35.428,27.133,315.092,260.05,0.0,0.0,10.04,0.0,0.0028,0.0,0.000339,0.0,1.14,0.0,8.0451,0.0,7.8452,0.0,2322.0,0.0,2120.0,0.0,388.3,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,290.0,10.93,35.429,27.13,287.368,258.7,0.0,0.0,10.2,0.0,0.0094,0.0,0.00035,0.0,1.16,0.0,8.0437,0.0,7.8431,0.0,2327.0,0.0,2126.0,0.0,392.0,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,264.0,10.972,35.434,27.125,261.62,256.34,0.0,0.0,10.41,0.0,0.0047,0.0,0.000356,0.0,1.18,0.0,8.0426,0.0,7.8417,0.0,2328.0,0.0,2128.0,0.0,394.6,0.0,1.73,1.0
1902303.0,17.0,345.145,47.89,238.0,11.026,35.438,27.118,235.869,259.08,0.0,0.0,9.98,0.0,0.0112,0.0,0.000459,0.0,1.45,0.0,8.0491,0.0,7.8479,0.0,2329.0,0.0,2126.0,0.0,389.1,0.0,1.7,1.0
1902303.0,17.0,345.145,47.89,234.0,11.025,35.436,27.116,231.907,259.96,0.0,0.0,9.8,0.0,0.0103,0.0,0.000483,0.0,1.51,0.0,8.0496,0.0,7.8482,0.0,2329.0,0.0,2126.0,0.0,388.8,0.0,1.71,1.0
1902303.0,17.0,345.145,47.89,200.0,11.207,35.465,27.105,198.228,255.98,0.0,0.0,9.84,0.0,0.0159,0.0,0.000393,0.0,1.28,0.0,8.0458,0.0,7.846,0.0,2332.0,0.0,2129.0,0.0,394.8,0.0,1.71,1.0
1902303.0,17.0,345.145,47.89,170.0,11.319,35.479,27.094,168.506,256.12,0.0,0.0,9.76,0.0,0.0281,0.0,0.000524,0.0,1.62,0.0,8.0473,0.0,7.848,0.0,2332.0,0.0,2129.0,0.0,394.8,0.0,1.72,1.0
1902303.0,17.0,345.145,47.89,142.0,11.604,35.53,27.08,140.761,258.54,0.0,0.0,8.78,0.0,0.0731,0.0,0.000599,0.0,1.81,0.0,8.0522,0.0,7.8561,0.0,2335.0,0.0,2127.0,0.0,391.4,0.0,1.68,1.0
1902303.0,17.0,345.145,47.89,138.0,11.641,35.537,27.079,136.798,259.58,0.0,0.0,8.9,0.0,0.0834,0.0,0.000639,0.0,1.91,0.0,8.0531,0.0,7.8573,0.0,2336.0,0.0,2127.0,0.0,390.7,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,136.0,11.64,35.536,27.078,134.816,259.87,0.0,0.0,8.72,0.0,0.0984,0.0,0.000615,0.0,1.85,0.0,8.0527,0.0,7.8569,0.0,2335.0,0.0,2127.0,0.0,391.1,0.0,1.67,1.0
1902303.0,17.0,345.145,47.89,134.0,11.639,35.536,27.078,132.834,259.94,0.0,0.0,8.8,0.0,0.1031,0.0,0.000644,0.0,1.93,0.0,8.0532,0.0,7.8573,0.0,2335.0,0.0,2127.0,0.0,390.7,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,132.0,11.657,35.53,27.07,130.852,259.82,0.0,0.0,8.68,0.0,0.1302,0.0,0.000716,0.0,2.11,0.0,8.0529,0.0,7.8572,0.0,2335.0,0.0,2127.0,0.0,391.1,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,130.0,11.685,35.527,27.062,128.87,259.33,0.0,0.0,8.69,0.0,0.1818,0.0,0.000679,0.0,2.02,0.0,8.0535,0.0,7.8581,0.0,2335.0,0.0,2126.0,0.0,390.6,0.0,1.68,1.0
1902303.0,17.0,345.145,47.89,128.0,11.715,35.525,27.055,126.888,258.88,0.0,0.0,8.72,0.0,0.2127,0.0,0.001116,0.0,3.15,0.0,8.054,0.0,7.8589,0.0,2335.0,0.0,2126.0,0.0,390.2,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,124.0,11.76,35.516,27.04,122.924,258.34,0.0,0.0,8.54,0.0,0.1771,0.0,0.000652,0.0,1.95,0.0,8.0551,0.0,7.8605,0.0,2335.0,0.0,2125.0,0.0,389.2,0.0,1.67,1.0
1902303.0,17.0,345.145,47.89,122.0,11.816,35.518,27.03,120.942,257.91,0.0,0.0,8.48,0.0,0.179,0.0,0.000674,0.0,2.0,0.0,8.0568,0.0,7.863,0.0,2335.0,0.0,2124.0,0.0,387.5,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,120.0,11.863,35.516,27.02,118.96,257.72,0.0,0.0,8.35,0.0,0.2277,0.0,0.000724,0.0,2.14,0.0,8.0573,0.0,7.8641,0.0,2335.0,0.0,2123.0,0.0,387.2,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,118.0,11.924,35.517,27.009,116.978,257.53,0.0,0.0,8.16,0.0,0.2624,0.0,0.000887,0.0,2.56,0.0,8.0592,0.0,7.8668,0.0,2335.0,0.0,2122.0,0.0,385.3,0.0,1.68,1.0
1902303.0,17.0,345.145,47.89,116.0,12.005,35.521,26.996,114.995,257.64,0.0,0.0,7.83,0.0,0.2933,0.0,0.001188,0.0,3.34,0.0,8.0615,0.0,7.8702,0.0,2335.0,0.0,2120.0,0.0,383.2,0.0,1.68,1.0
1902303.0,17.0,345.145,47.89,114.0,12.049,35.524,26.99,113.013,257.97,0.0,0.0,7.63,0.0,0.2839,0.0,0.000775,0.0,2.27,0.0,8.0634,0.0,7.8726,0.0,2335.0,0.0,2119.0,0.0,381.3,0.0,1.69,1.0
1902303.0,17.0,345.145,47.89,112.0,12.085,35.527,26.986,111.031,258.46,0.0,0.0,7.68,0.0,0.3917,0.0,0.001079,0.0,3.06,0.0,8.065,0.0,7.8746,0.0,2335.0,0.0,2118.0,0.0,379.8,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,110.0,12.119,35.529,26.981,109.049,258.79,0.0,0.0,7.31,0.0,0.3523,0.0,0.001026,0.0,2.92,0.0,8.0656,0.0,7.8757,0.0,2336.0,0.0,2118.0,0.0,379.3,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,108.0,12.176,35.535,26.974,107.067,259.16,0.0,0.0,7.22,0.0,0.371,0.0,0.001596,0.0,4.4,0.0,8.0677,0.0,7.8785,0.0,2336.0,0.0,2117.0,0.0,377.3,0.0,1.68,1.0
1902303.0,17.0,345.145,47.89,106.0,12.223,35.539,26.968,105.085,259.67,0.0,0.0,7.07,0.0,0.5116,0.0,0.001524,0.0,4.22,0.0,8.0695,0.0,7.8809,0.0,2336.0,0.0,2116.0,0.0,375.6,0.0,1.67,1.0
1902303.0,17.0,345.145,47.89,102.0,12.281,35.543,26.96,101.12,260.37,0.0,0.0,6.79,0.0,0.4273,0.0,0.001015,0.0,2.89,0.0,8.0717,0.0,7.8838,0.0,2336.0,0.0,2115.0,0.0,373.6,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,100.0,12.322,35.547,26.955,99.138,260.78,0.0,0.0,6.78,0.0,0.5013,0.0,0.001343,0.0,3.75,0.0,8.0738,0.0,7.8863,0.0,2337.0,0.0,2114.0,0.0,371.7,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,98.0,12.349,35.549,26.951,97.156,261.43,0.0,0.0,6.39,0.0,0.4694,0.0,0.001244,0.0,3.49,0.0,8.075,0.0,7.8879,0.0,2337.0,0.0,2113.0,0.0,370.5,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,96.0,12.421,35.552,26.939,95.173,262.22,0.0,0.0,6.3,0.0,0.6334,0.0,0.001604,0.0,4.42,0.0,8.0784,0.0,7.8922,0.0,2337.0,0.0,2111.0,0.0,367.3,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,92.0,12.447,35.554,26.936,91.209,264.04,0.0,0.0,5.99,0.0,0.6165,0.0,0.001484,0.0,4.11,0.0,8.0813,0.0,7.8953,0.0,2337.0,0.0,2110.0,0.0,364.7,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,86.0,12.458,35.555,26.934,85.261,265.32,0.0,0.0,5.85,0.0,0.6596,0.0,0.00146,0.0,4.05,0.0,8.082,0.0,7.8959,0.0,2337.0,0.0,2110.0,0.0,364.3,0.0,1.65,1.0
1902303.0,17.0,345.145,47.89,82.0,12.461,35.555,26.933,81.297,265.79,0.0,0.0,5.71,0.0,0.6812,0.0,0.001825,0.0,5.0,0.0,8.0831,0.0,7.8968,0.0,2337.0,0.0,2109.0,0.0,363.4,0.0,1.66,1.0
1902303.0,17.0,345.145,47.89,76.0,12.462,35.555,26.933,75.349,266.07,0.0,0.0,5.86,0.0,0.6343,0.0,0.001716,0.0,4.72,0.0,8.0833,0.0,7.8969,0.0,2337.0,0.0,2109.0,0.0,363.4,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,72.0,12.462,35.555,26.933,71.384,266.2,0.0,0.0,5.81,0.0,0.7187,0.0,0.001642,0.0,4.52,0.0,8.0826,0.0,7.8961,0.0,2338.0,0.0,2110.0,0.0,364.3,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,66.0,12.464,35.555,26.932,65.436,266.41,0.0,0.0,5.65,0.0,0.9398,0.0,0.001671,0.0,4.6,0.0,8.083,0.0,7.8963,0.0,2338.0,0.0,2110.0,0.0,364.2,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,62.0,12.463,35.555,26.932,61.471,266.42,0.0,0.0,5.74,0.0,0.6578,0.0,0.001482,0.0,4.11,0.0,8.0836,0.0,7.8967,0.0,2338.0,0.0,2110.0,0.0,363.8,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,56.0,12.466,35.555,26.932,55.523,266.56,0.0,0.0,5.67,0.0,0.981,0.0,0.001943,0.0,5.3,0.0,8.0835,0.0,7.8964,0.0,2338.0,0.0,2110.0,0.0,364.1,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,52.0,12.469,35.554,26.93,51.558,266.7,0.0,0.0,5.57,0.0,0.8489,0.0,0.002207,0.0,5.99,0.0,8.0837,0.0,7.8965,0.0,2338.0,0.0,2109.0,0.0,364.1,0.0,1.63,1.0
1902303.0,17.0,345.145,47.89,46.0,12.47,35.554,26.93,45.609,266.97,0.0,0.0,5.72,0.0,0.6962,0.0,0.001679,0.0,4.62,0.0,8.0836,0.0,7.8962,0.0,2338.0,0.0,2110.0,0.0,364.4,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,42.0,12.472,35.554,26.929,41.644,267.12,0.0,0.0,5.64,0.0,0.7224,0.0,0.001722,0.0,4.73,0.0,8.0841,0.0,7.8966,0.0,2338.0,0.0,2109.0,0.0,364.1,0.0,1.64,1.0
1902303.0,17.0,345.145,47.89,36.0,12.48,35.553,26.927,35.695,267.59,0.0,0.0,5.6,0.0,0.7749,0.0,0.001455,0.0,4.04,0.0,8.0848,0.0,7.8972,0.0,2338.0,0.0,2109.0,0.0,363.7,0.0,1.62,1.0
1902303.0,17.0,345.145,47.89,32.0,12.543,35.554,26.915,31.729,267.72,0.0,0.0,5.67,0.0,0.6343,0.0,0.001405,0.0,3.91,0.0,8.0851,0.0,7.8983,0.0,2338.0,0.0,2109.0,0.0,363.6,0.0,1.62,1.0
1902303.0,17.0,345.145,47.89,25.9,12.579,35.556,26.909,25.681,268.05,0.0,0.0,5.62,0.0,0.6278,0.0,0.001687,0.0,4.64,0.0,8.0865,0.0,7.8999,0.0,2338.0,0.0,2108.0,0.0,362.5,0.0,1.62,1.0
1902303.0,17.0,345.145,47.89,22.0,12.578,35.556,26.909,21.814,268.13,0.0,0.0,5.44,0.0,0.5997,0.0,0.001469,0.0,4.07,0.0,8.0867,0.0,7.9,0.0,2338.0,0.0,2108.0,0.0,362.4,0.0,1.63,1.0
1902303.0,17.0,345.145,47.89,16.0,12.576,35.556,26.91,15.865,268.12,0.0,0.0,5.6,0.0,0.6306,0.0,0.001335,0.0,3.73,0.0,8.0864,0.0,7.8995,0.0,2338.0,0.0,2108.0,0.0,363.0,0.0,1.61,1.0
