"FloatID","mbariID","region","Station","Type","time","longitude","latitude","latitude_QF","pressure","pressure_QF","temperature","temperature_QF","salinity","salinity_QF","sigma_theta","sigma_theta_QF","depth","depth_QF","oxygen","oxygen_QF","oxygen saturation","oxygen saturation_QF","nitrate","nitrate_QF","chl_a","chl_a_QF","b_bp700","b_bp700_QF","POC","POC_QF","pH_insitu","pH_insitu_QF","pH_25C","pH_25C_QF","TALK","TALK_QF","DIC","DIC_QF","pCO2","pCO2_QF","b_bp532","b_bp532_QF","CDOM","CDOM_QF"
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1248.8,0,5.2695,0,35.054,0,27.699,0,1237.12,0,230.6,0,75.5,0,19.75,0,0.0071,0,0.000216,0,0.82,0,7.9601,0,7.7149,0,2315,0,2173,0,426.4,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1199.3,0,5.4549,0,35.057,0,27.679,0,1188.223,0,224.11,0,73.7,0,20.19,0,0.0063,0,0.000211,0,0.8,0,7.9551,0,7.7112,0,2316,0,2175,0,434.9,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1149,0,5.6951,0,35.056,0,27.649,0,1138.523,0,214.61,0,71,0,21.05,0,0.0079,0,0.000212,0,0.8,0,7.9457,0,7.704,0,2316,0,2178,0,448.7,0,-1e+10,1,0.76,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1099.3,0,6.1181,0,35.066,0,27.603,0,1089.405,0,202.58,0,67.7,0,22.02,0,0.0063,0,0.000228,0,0.84,0,7.9317,0,7.6952,0,2317,0,2183,0,468.7,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1049.7,0,6.4293,0,35.058,0,27.556,0,1040.375,0,189.34,0,63.7,0,23.49,0,0.0063,0,0.000218,0,0.82,0,7.9179,0,7.6849,0,2318,0,2187,0,489.1,0,-1e+10,1,0.75,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,1000,0,6.9722,0,35.066,0,27.489,0,991.234,0,172.7,0,58.8,0,24.89,0,0.0087,0,0.000207,0,0.79,0,7.8983,0,7.6725,0,2319,0,2193,0,518.5,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,977.9,0,7.176,0,35.069,0,27.463,0,969.378,0,-1e+10,1,-1e+10,1,-1e+10,1,-1e+10,1,-1e+10,1,-1e+10,1,7.8888,0,7.6662,4,2320,4,2199,4,533.8,4,-1e+10,1,-1e+10,1
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,976,0,7.193,0,35.07,0,27.461,0,967.499,0,162.03,0,55.5,0,-1e+10,1,0.0103,0,0.00021,0,0.8,0,7.8882,0,7.6658,0,2320,0,2200,0,534.9,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,974,0,7.219,0,35.069,0,27.456,0,965.521,0,161.37,0,55.3,0,-1e+10,1,0.0087,0,0.00021,0,0.8,0,7.8867,0,7.6647,0,2320,0,2200,0,537.1,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,972,0,7.247,0,35.07,0,27.453,0,963.543,0,160.74,0,55.1,0,-1e+10,1,0.0087,0,0.000205,0,0.79,0,7.8857,0,7.6641,0,2320,0,2200,0,538.7,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,970,0,7.281,0,35.071,0,27.449,0,961.565,0,160.1,0,54.9,0,-1e+10,1,0.0095,0,0.000217,0,0.82,0,7.8853,0,7.6641,0,2320,0,2200,0,539.4,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,968,0,7.303,0,35.072,0,27.447,0,959.587,0,159.59,0,54.8,0,-1e+10,1,0.0095,0,0.000197,0,0.77,0,7.8847,0,7.6638,0,2320,0,2200,0,540.4,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,966,0,7.334,0,35.073,0,27.443,0,957.609,0,159.08,0,54.7,0,-1e+10,1,0.0087,0,0.000205,0,0.79,0,7.8837,0,7.6632,0,2320,0,2201,0,542,0,-1e+10,1,0.75,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,964,0,7.37,0,35.073,0,27.438,0,955.631,0,158.41,0,54.5,0,-1e+10,1,0.0087,0,0.000203,0,0.78,0,7.8829,0,7.6629,0,2320,0,2201,0,543.3,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,962,0,7.374,0,35.074,0,27.438,0,953.653,0,157.98,0,54.3,0,-1e+10,1,0.0079,0,0.00023,0,0.85,0,7.8827,0,7.6627,0,2320,0,2201,0,543.7,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,960,0,7.385,0,35.074,0,27.437,0,951.675,0,157.68,0,54.2,0,-1e+10,1,0.0095,0,0.00025,0,0.9,0,7.8821,0,7.6623,0,2320,0,2201,0,544.6,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,958,0,7.397,0,35.073,0,27.434,0,949.697,0,157.2,0,54.1,0,-1e+10,1,0.0095,0,0.000225,0,0.84,0,7.8807,0,7.661,0,2320,0,2201,0,546.8,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,956,0,7.416,0,35.074,0,27.432,0,947.719,0,156.73,0,53.9,0,-1e+10,1,0.0071,0,0.000212,0,0.81,0,7.8799,0,7.6605,0,2320,0,2202,0,548.1,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,954,0,7.427,0,35.072,0,27.429,0,945.741,0,156.33,0,53.8,0,-1e+10,1,0.0103,0,0.000292,0,1.01,0,7.8798,0,7.6604,0,2320,0,2202,0,548.4,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,952,0,7.4,0,35.064,0,27.427,0,943.762,0,156.05,0,53.7,0,-1e+10,1,0.0087,0,0.000205,0,0.79,0,7.8776,0,7.658,0,2320,0,2202,0,551.4,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,950,0,7.407,0,35.064,0,27.426,0,941.784,0,155.62,0,53.5,0,-1e+10,1,0.0087,0,0.000208,0,0.79,0,7.8763,0,7.6568,0,2320,0,2203,0,553.4,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,948,0,7.411,0,35.061,0,27.423,0,939.806,0,155.32,0,53.5,0,26.11,0,0.0103,0,0.00021,0,0.8,0,7.8761,0,7.6562,0,2319,0,2200,0,553,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,946,0,7.415,0,35.06,0,27.421,0,937.828,0,155.05,0,53.4,0,-1e+10,1,0.0079,0,0.000205,0,0.79,0,7.8748,0,7.6553,0,2319,0,2203,0,555.7,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,944,0,7.49,0,35.065,0,27.415,0,935.85,0,154.51,0,53.3,0,-1e+10,1,0.0103,0,0.000215,0,0.81,0,7.874,0,7.6556,0,2319,0,2203,0,557.1,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,942,0,7.529,0,35.066,0,27.41,0,933.871,0,153.76,0,53.1,0,-1e+10,1,0.0087,0,0.000215,0,0.81,0,7.8728,0,7.6549,0,2319,0,2203,0,559,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,940,0,7.576,0,35.071,0,27.407,0,931.893,0,153.19,0,52.9,0,-1e+10,1,0.0079,0,0.000213,0,0.81,0,7.873,0,7.6557,0,2319,0,2203,0,559,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,938,0,7.616,0,35.075,0,27.404,0,929.915,0,152.78,0,52.8,0,-1e+10,1,0.0079,0,0.000218,0,0.82,0,7.873,0,7.6562,0,2320,0,2203,0,559.3,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,936,0,7.662,0,35.079,0,27.401,0,927.936,0,152.44,0,52.8,0,-1e+10,1,0.0095,0,0.000228,0,0.85,0,7.8724,0,7.6562,0,2320,0,2203,0,560.4,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,934,0,7.686,0,35.082,0,27.4,0,925.958,0,152.22,0,52.7,0,-1e+10,1,0.0071,0,0.000208,0,0.79,0,7.8726,0,7.6567,0,2320,0,2203,0,560.3,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,932,0,7.697,0,35.081,0,27.397,0,923.98,0,152.02,0,52.7,0,-1e+10,1,0.0087,0,0.00021,0,0.8,0,7.8718,0,7.656,0,2320,0,2203,0,561.6,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,930,0,7.712,0,35.082,0,27.396,0,922.001,0,151.7,0,52.6,0,-1e+10,1,0.0095,0,0.00023,0,0.85,0,7.8714,0,7.6558,0,2320,0,2203,0,562.3,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,928,0,7.734,0,35.084,0,27.394,0,920.023,0,151.46,0,52.5,0,-1e+10,1,0.0103,0,0.000233,0,0.86,0,7.871,0,7.6556,0,2320,0,2203,0,563.1,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,926,0,7.755,0,35.087,0,27.393,0,918.044,0,151.27,0,52.5,0,-1e+10,1,0.0079,0,0.000208,0,0.79,0,7.8711,0,7.6559,0,2320,0,2203,0,563.2,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,924,0,7.787,0,35.089,0,27.39,0,916.066,0,151.06,0,52.4,0,-1e+10,1,0.0087,0,0.000211,0,0.8,0,7.871,0,7.6563,0,2320,0,2203,0,563.5,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,922,0,7.81,0,35.091,0,27.388,0,914.088,0,150.88,0,52.4,0,-1e+10,1,0.0079,0,0.000221,0,0.83,0,7.8709,0,7.6564,0,2320,0,2203,0,563.8,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,920,0,7.842,0,35.093,0,27.385,0,912.109,0,150.5,0,52.3,0,-1e+10,1,0.0095,0,0.000221,0,0.83,0,7.8704,0,7.6563,0,2320,0,2203,0,564.8,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,918,0,7.864,0,35.093,0,27.382,0,910.131,0,150.15,0,52.2,0,-1e+10,1,0.0079,0,0.000208,0,0.79,0,7.8701,0,7.6562,0,2320,0,2203,0,565.4,0,-1e+10,1,0.7,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,916,0,7.857,0,35.09,0,27.381,0,908.152,0,149.68,0,52,0,-1e+10,1,0.0087,0,0.000216,0,0.81,0,7.8689,0,7.655,0,2320,0,2204,0,567.1,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,914,0,7.877,0,35.091,0,27.378,0,906.174,0,149.21,0,51.9,0,-1e+10,1,0.0095,0,0.000211,0,0.8,0,7.8687,0,7.655,0,2320,0,2204,0,567.6,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,912,0,7.883,0,35.091,0,27.377,0,904.195,0,148.87,0,51.8,0,-1e+10,1,0.0095,0,0.000223,0,0.83,0,7.8685,0,7.6549,0,2320,0,2204,0,568.1,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,910,0,7.897,0,35.092,0,27.376,0,902.216,0,148.51,0,51.7,0,-1e+10,1,0.0095,0,0.000228,0,0.85,0,7.8678,0,7.6543,0,2320,0,2204,0,569.3,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,908,0,7.93,0,35.095,0,27.374,0,900.238,0,148.12,0,51.6,0,-1e+10,1,0.0087,0,0.000226,0,0.84,0,7.8673,0,7.6542,0,2320,0,2204,0,570.2,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,906,0,8.001,0,35.102,0,27.369,0,898.259,0,147.7,0,51.5,0,-1e+10,1,0.0095,0,0.000211,0,0.8,0,7.8679,0,7.6558,0,2320,0,2204,0,569.6,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,904,0,8.025,0,35.104,0,27.367,0,896.281,0,147.61,0,51.5,0,-1e+10,1,0.0095,0,0.000206,0,0.79,0,7.8679,0,7.6559,0,2320,0,2204,0,570,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,902,0,8.013,0,35.097,0,27.363,0,894.302,0,147.18,0,51.4,0,-1e+10,1,0.0095,0,0.000241,0,0.88,0,7.8653,0,7.6533,0,2320,0,2204,0,573.7,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,900,0,8.016,0,35.096,0,27.362,0,892.323,0,146.49,0,51.1,0,-1e+10,1,0.0079,0,0.000216,0,0.81,0,7.8645,0,7.6526,0,2320,0,2205,0,575,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,898,0,8.047,0,35.1,0,27.36,0,890.345,0,145.96,0,51,0,-1e+10,1,0.0087,0,0.000216,0,0.81,0,7.8646,0,7.653,0,2320,0,2205,0,575.1,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,896,0,8.106,0,35.108,0,27.357,0,888.366,0,145.88,0,51,0,-1e+10,1,0.0079,0,0.000214,0,0.81,0,7.8661,0,7.6552,0,2321,0,2204,0,573.3,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,894,0,8.163,0,35.116,0,27.355,0,886.387,0,146,0,51.1,0,-1e+10,1,0.0071,0,0.000228,0,0.85,0,7.8674,0,7.6571,0,2321,0,2204,0,571.8,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,892,0,8.22,0,35.121,0,27.35,0,884.408,0,146.09,0,51.2,0,-1e+10,1,0.0079,0,0.000216,0,0.82,0,7.8677,0,7.6581,0,2321,0,2204,0,571.7,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,890,0,8.252,0,35.124,0,27.348,0,882.43,0,146.02,0,51.2,0,25.93,0,0.0063,0,0.000206,0,0.79,0,7.8677,0,7.6581,0,2321,0,2201,0,571.2,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,888,0,8.301,0,35.127,0,27.343,0,880.451,0,145.58,0,51.1,0,-1e+10,1,0.0079,0,0.000219,0,0.82,0,7.8663,0,7.6578,0,2322,0,2204,0,574.1,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,886,0,8.321,0,35.129,0,27.341,0,878.472,0,145.25,0,51,0,-1e+10,1,0.0087,0,0.000209,0,0.8,0,7.8665,0,7.6581,0,2322,0,2204,0,574.2,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,884,0,8.363,0,35.132,0,27.337,0,876.493,0,144.95,0,51,0,-1e+10,1,0.0087,0,0.000216,0,0.82,0,7.8667,0,7.6588,0,2322,0,2204,0,574.1,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,882,0,8.386,0,35.135,0,27.336,0,874.514,0,144.77,0,50.9,0,-1e+10,1,0.0087,0,0.000214,0,0.81,0,7.8665,0,7.659,0,2322,0,2204,0,574.5,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,880,0,8.408,0,35.137,0,27.334,0,872.536,0,144.63,0,50.9,0,-1e+10,1,0.0087,0,0.000219,0,0.82,0,7.8671,0,7.6597,0,2322,0,2204,0,574,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,878,0,8.422,0,35.138,0,27.333,0,870.557,0,144.46,0,50.9,0,-1e+10,1,0.0071,0,0.000212,0,0.8,0,7.8665,0,7.6593,0,2322,0,2204,0,575,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,876,0,8.437,0,35.139,0,27.331,0,868.578,0,144.29,0,50.8,0,-1e+10,1,0.0087,0,0.000204,0,0.78,0,7.866,0,7.659,0,2322,0,2204,0,575.9,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,874,0,8.459,0,35.14,0,27.329,0,866.599,0,144.05,0,50.8,0,-1e+10,1,0.0079,0,0.000214,0,0.81,0,7.8659,0,7.6591,0,2322,0,2204,0,576.3,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,872,0,8.493,0,35.141,0,27.324,0,864.62,0,143.63,0,50.7,0,-1e+10,1,0.0079,0,0.000222,0,0.83,0,7.8651,0,7.6588,0,2322,0,2204,0,577.6,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,870,0,8.529,0,35.143,0,27.32,0,862.641,0,143.07,0,50.5,0,-1e+10,1,0.0103,0,0.000217,0,0.82,0,7.8645,0,7.6586,0,2322,0,2204,0,578.7,0,-1e+10,1,0.7,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,868,0,8.556,0,35.145,0,27.318,0,860.662,0,142.68,0,50.4,0,-1e+10,1,0.0071,0,0.000217,0,0.82,0,7.8643,0,7.6588,0,2322,0,2204,0,579.2,0,-1e+10,1,0.71,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,866,0,8.603,0,35.148,0,27.313,0,858.683,0,142.16,0,50.3,0,-1e+10,1,0.0087,0,0.000234,0,0.86,0,7.8641,0,7.6591,0,2323,0,2204,0,579.8,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,864,0,8.619,0,35.15,0,27.312,0,856.704,0,141.77,0,50.2,0,-1e+10,1,0.0095,0,0.000214,0,0.81,0,7.8638,0,7.659,0,2323,0,2204,0,580.5,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,862,0,8.635,0,35.151,0,27.31,0,854.725,0,141.55,0,50.1,0,-1e+10,1,0.0079,0,0.000217,0,0.82,0,7.8636,0,7.659,0,2323,0,2204,0,580.9,0,-1e+10,1,0.7,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,860,0,8.649,0,35.153,0,27.309,0,852.746,0,141.37,0,50,0,-1e+10,1,0.0087,0,0.000204,0,0.78,0,7.8642,0,7.6597,0,2323,0,2204,0,580.2,0,-1e+10,1,0.74,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,858,0,8.667,0,35.156,0,27.309,0,850.767,0,141.37,0,50.1,0,-1e+10,1,0.0087,0,0.000214,0,0.81,0,7.8646,0,7.6602,0,2323,0,2204,0,579.9,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,856,0,8.686,0,35.158,0,27.307,0,848.788,0,141.48,0,50.1,0,-1e+10,1,0.0095,0,0.000212,0,0.8,0,7.8652,0,7.661,0,2323,0,2204,0,579.2,0,-1e+10,1,0.72,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,854,0,8.699,0,35.158,0,27.305,0,846.809,0,141.37,0,50.1,0,-1e+10,1,0.0079,0,0.000204,0,0.78,0,7.8639,0,7.6599,0,2323,0,2204,0,581.2,0,-1e+10,1,0.73,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,852,0,8.728,0,35.161,0,27.303,0,844.83,0,141.09,0,50,0,-1e+10,1,0.0087,0,0.000217,0,0.82,0,7.8634,0,7.6598,0,2323,0,2204,0,582.1,0,-1e+10,1,0.86,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,850,0,8.765,0,35.165,0,27.3,0,842.85,0,140.98,0,50,0,-1e+10,1,0.011,0,0.000222,0,0.83,0,7.8645,0,7.6612,0,2323,0,2204,0,580.8,0,-1e+10,1,1,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,848,0,8.83,0,35.172,0,27.296,0,840.871,0,140.75,0,50,0,-1e+10,1,0.0079,0,0.000219,0,0.82,0,7.8646,0,7.6622,0,2323,0,2204,0,581,0,-1e+10,1,1,8
1902385,"1902385QC","N. Atlantic",1,"C","2022-01-24T04:23:00Z",292.075,24.253,0,846,0,8.887,0,35.178,0,27.291,0,838.892,0,140.59,0,50,0,-1e+10,1,0.0095,0,0.000232,0,0.86,0,7.8653,0,7.6635,0,2324,0,2203,0,580.2,0,-1e+10,1,1.01,8
