,0
117,0.036317664742463944
118,0.7235790303606101
119,1.6858885705155873
120,-0.6703335199683631
121,-0.8577684378642182
122,0.8952148364031731
123,-0.6696153785204815
124,1.7656022712299233
125,0.4628936847813146
126,-0.8584865793120934
127,1.7067146725040185
128,1.3576979288358655
129,0.6962896553412896
130,0.9117320897043468
131,-0.8850578128835388
132,-0.15901680908004368
133,-0.8757219740611423
134,-1.8696297379227038
135,-0.595646809389166
136,1.3835510209594357
137,1.6392093764035987
138,-0.023288075431316144
139,0.08443314175020929
140,0.06576146410541002
141,0.8492537837390597
142,-0.8484325990418218
143,-0.6868507732695305
144,-0.6846963489258985
145,-0.6746423686556206
146,-0.023288075431316144
147,-0.9417909872658118
148,-0.8663861352387395
149,-0.022569933983440964
150,1.3828328795115605
151,1.3253815636814061
152,1.5559049684498738
153,1.3426169584304486
154,0.4068786518469168
155,-0.7945719904510559
156,-0.9173741780379983
157,-1.0523847702388442
158,-0.8785945398526495
159,-0.522396381705732
160,0.05929819107452066
161,0.046371645012735566
162,-0.8929573688101848
163,-0.8965480760495671
164,-0.028315065566455147
165,1.3289722709207947
166,-0.6775149344471276
167,-0.5460950494856639
168,-0.7895450003159169
169,-0.7916994246595488
170,1.1494369089515792
171,1.3605704946273791
172,-0.7809273029413956
173,0.132548618757961
174,-0.9259918754125196
175,0.8076015797621973
176,-0.6588432568023284
177,1.6334642448205845
178,0.3199835366538162
179,-0.852023306281204
180,-0.6825419245822666
181,-0.7730277470147495
182,1.7332859060754637
183,1.0510515305924502
184,-0.9769799182117784
185,-0.009643387921655873
186,0.5224994249550883
187,0.912450231152222
188,0.1821003786614631
189,-0.8390967602194189
190,0.42626847093959125
191,0.7910843264610299
192,1.2808567939130429
193,1.0237621555731298
194,0.9404577476194177
195,-0.7787728785977637
196,-1.0631568919569974
197,-2.002485905779918
198,0.702752928372179
199,1.48265454076644
200,-0.605700789659444
201,1.3857054453030613
202,0.10023225360350148
203,-0.8067803950649594
204,-0.8505870233854473
205,0.2567870892406538
206,-0.8943936517059352
207,-2.19135710657153
208,-0.7938538490031807
209,-0.7931357075552992
210,-0.07571240112632531
211,-1.2376652637910739
212,0.11387694111316174
213,0.3781529939318459
214,-0.8893666615708026
215,-0.652379983771439
216,0.21513488526379781
217,1.6873248534113376
218,1.008681185167719
219,-0.9733892109723897
220,1.1731355767315175
221,0.5325534052253663
222,-0.8699768424781281
223,0.12608534572706528
224,0.10597738518651566
225,1.2506948531022217
226,-0.9626170892542366
227,1.709587238295532
228,-0.43909197375201364
229,-0.017542943848301965
230,1.6909155606507262
231,-0.6430441449490425
232,-0.8010352634819452
233,0.3171109708623091
234,-0.6645883883853425
235,-0.6947503291961702
236,-0.5511220396208029
237,-1.6426970403936183
238,0.9806736687005234
239,-0.001743831995009781
240,1.7275407744924496
241,1.0582329450712211
242,1.3785240308242968
243,1.7131779455349079
244,1.7182049356700468
245,-1.9565248531158044
246,-0.7536379279220751
247,1.300964754453599
248,-1.0782378623624145
249,1.4259213663841732
250,-0.0067708221301487825
251,-0.7414295233081715
252,1.137946645785551
253,1.3914505768860754
254,0.3278830925804623
255,1.7289770573882
256,1.2607488333724997
257,-0.6466348521884248
258,-0.7837998687329026
259,-0.6947503291961702
260,-0.003180114890766515
261,0.8657710370402271
262,0.9598475667120921
263,-0.8527414477290792
264,1.2011430931987197
265,-0.5317322205281284
266,-0.6904414805089127
267,-0.22221325649320603
268,-1.5658559054707957
269,-0.6466348521884248
270,1.0180170239901156
271,-0.8060622536170843
272,-1.0107325662619884
273,1.428793932175674
274,-0.735684391725151
275,0.8284276817506284
276,-0.8139618095437303
277,-0.8118073852000984
278,1.0804953299554028
279,-0.7974445562425629
280,-0.18558804265148265
281,-0.022569933983440964
282,1.5666770901680271
283,-1.8818381425366073
284,1.192525395824192
285,1.3878598696466995
286,-1.5119952968800296
287,-0.5496857567250462
288,-0.7277848357985113
289,-1.4487988494668673
290,0.30203000045689843
291,-0.859204720759975
292,0.19646320761899855
293,-0.7220397042154907
294,1.375651465032796
295,0.8162192771367249
296,-0.7615374838487211
297,-0.1848699012036075
298,-0.89367551025806
299,-0.6947503291961702
300,0.9914457904186765
301,-1.2182754446983994
302,1.305991744588738
303,-0.7500472206826928
304,1.2894744912875706
305,0.025545543024310762
306,-0.8297609213970225
307,1.3052736031408627
308,0.052116776595749745
309,-0.7816454443892707
310,-0.06422213796029695
311,0.4873104940091217
312,0.9347126160364035
313,-0.5446587665899135
314,0.4657662505728217
315,-0.593492385045534
316,-0.7802091614935204
317,0.0004105923486221308
318,-0.6128822041382149
319,1.4259213663841732
320,1.3462076656698372
321,1.5688315145116654
322,1.715332369878546
323,0.14762958916337166
324,-0.051295591898511864
325,1.2736753794342783
326,0.8830064317892695
327,-0.89367551025806
328,1.4022226986042288
329,-2.060655363057948
330,-0.8915210859144281
331,1.4977355111718569
332,0.36163574063067855
333,-0.7443020890996787
334,-1.4150462014166574
335,1.649263356673864
336,0.44996713871952954
337,0.5311171223296096
338,-0.3069539473426747
339,-0.1460902630182586
340,-0.6961866120919269
341,0.13829375034097519
342,0.025545543024310762
343,-0.18558804265148265
344,0.9282493430055142
345,1.3828328795115605
346,1.7059965310561434
347,0.40041537881602746
348,-0.8958299346016919
349,2.04280487011038
350,-1.2075033229802463
351,0.09233269767685538
352,-0.011079670817412606
353,0.0794061516150703
354,-1.4926054777873552
355,-0.5209600988099753
356,0.1591198523294064
357,-1.3037342769957434
358,1.2851656426003069
359,1.2384864484883054
360,-1.7346191457218514
361,-0.7328118259336439
362,0.36163574063067855
363,-0.8850578128835388
364,0.4607392604376827
365,-0.7845180101807778
366,-1.8480854944863974
367,-0.836942335875787
368,0.1849729444529702
369,1.7203593600136724
370,-0.9123471879028593
371,-0.795290131898931
372,1.4058134058436174
373,-1.3791391290228157
374,0.47438394794734295
375,1.300964754453599
376,-0.011797812265287784
377,0.024827401576429205
378,0.1770733885263241
379,-0.017542943848301965
380,-0.9389184214743047
381,0.4054423689511664
382,1.3074280274844883
383,1.769911119917187
384,0.09161455622898021
385,-0.19492388147388548
386,-0.8599228622078501
387,1.4072496887393677
388,-0.7916994246595488
389,1.4316664979671876
390,0.40256980315965296
391,-1.4207913329996715
392,1.3964775670212144
393,-0.6380171548139035
394,-0.8922392273623097
395,0.7264515961521172
396,-2.013258027498071
397,1.5429784223880951
398,0.08946013188534829
399,0.28335832281209916
400,-0.815398092439487
401,-1.1299440466095485
402,-0.7392750989645396
403,0.13829375034097519
404,-0.42329286189872145
405,-0.7486109377869361
406,-1.3597493099301348
407,1.3885780110945747
408,-0.7644100496402282
409,1.4122766788745067
410,-0.5381954935590179
411,-0.7421476647560467
412,1.7124598040870327
413,-0.6832600660301418
414,1.1839076984496708
415,-1.5069683067448907
416,1.3483620900134756
417,-0.8699768424781281
418,-0.19133317423450322
419,0.37743485248396436
420,0.48012907953035716
421,1.69522440933799
422,1.4496200341641052
423,-0.6064189311073191
424,1.3189182906505166
425,-0.8800308227483997
426,1.6162288500715292
427,-0.008207105025905517
428,-0.1482446873618905
429,-2.071427484776101
430,1.7268226330445744
431,-1.9967407741969037
432,0.8255551159591213
433,-0.6961866120919269
434,-0.6811056416865162
435,-0.022569933983440964
436,-0.9267100168603948
437,0.07581544437568802
438,-1.09260069131995
439,0.8995236850904369
440,0.8169374185846001
441,-0.6846963489258985
442,-0.70695873381008
443,0.04565350356486039
444,1.3871417281988243
445,1.1760081425230247
446,0.10310481939500857
447,-0.5827202633273872
448,0.09233269767685538
449,0.07725172727144476
450,-0.7708733226711176
451,-0.8146799509916055
452,-0.012515953713162963
453,-0.8850578128835388
454,1.7196412185657972
455,0.16199241812091347
456,-1.0416126485206911
457,0.021236694337046936
458,1.140819211577058
459,-0.6380171548139035
460,-2.031211563694995
461,1.276547945225779
462,1.3361536853995593
463,-0.665306529833224
464,0.9038325337777008
465,-1.4437718593317284
466,1.708150955399769
467,0.76954008302473
468,-0.07571240112632531
469,-0.11521018075955577
470,1.140819211577058
471,-0.1690707893503153
472,-0.24303935848163083
473,0.07437916147993767
474,1.2686483892991394
475,0.9167590798394795
476,-0.6660246712810992
477,0.4327317439704806
478,-1.1048090959338535
479,-0.6617158225938354
480,-0.1970783058175174
481,0.8542807738741987
482,0.16989197404755318
483,0.5447618098392699
484,1.4761912677355506
485,-0.7737458884626247
486,1.330408553816545
487,-0.031187631357962237
488,0.0966415463641192
489,1.739749179106353
490,0.8348909547815179
491,-0.7371206746209077
492,-0.2609928946785549
493,-1.9945863498532719
494,1.6471089323302384
495,-0.9281462997561515
496,1.7196412185657972
497,-0.036932762940976416
498,-0.7313755430378935
499,-0.7802091614935204
500,1.4266395078320484
501,-0.27320129929245845
502,-0.7450202305475537
503,-1.0861374182890542
504,-0.5109061185396973
505,1.6672168928707944
506,0.41621449066931326
507,-0.0024619734428913374
508,1.0000634877931978
509,-0.6631521054895921
510,0.005437582483754754
511,1.5566231098977619
512,-0.8505870233854473
513,-0.4276017105859853
514,1.7016876823688794
515,-0.7529197864741999
516,-0.9130653293507345
517,-1.3726758559919199
518,0.9447665963066816
519,-0.6854144903737737
520,0.9497935864418142
521,1.7174867942221717
522,0.08227871740657738
523,0.13973003323672556
524,-0.6897233390610376
525,1.3110187347238769
526,0.31567468796655873
527,0.5196268591635812
528,-0.7486109377869361
529,1.5041987842027462
530,2.195050857060275
531,-0.9906246057214386
532,-1.1076816617253606
533,1.6837341461719617
534,-0.7744640299105062
535,-0.7335299673815254
536,1.0754683398202638
537,0.34727291167313673
538,1.4072496887393677
539,-0.8692587010302466
540,1.660753619839905
541,0.32070167810169775
542,1.7059965310561434
543,1.5602138171371378
544,0.9936002147623021
545,-0.008207105025905517
546,0.8650528955923454
547,0.06719774700116675
548,-0.014670378056794874
549,-0.7981626976904381
550,0.9404577476194177
551,-1.203912615740864
552,-0.7737458884626247
553,0.37240786234882534
554,-0.008207105025905517
555,0.9785192443568914
556,0.9354307574842787
557,-1.0258135366673988
558,0.6496104612292946
559,-0.02400621687919132
560,-0.6322720232308894
561,0.9009599679861936
562,-0.701931743674941
563,-0.003180114890766515
564,1.571704080303166
565,-0.001743831995009781
566,0.08371500030233411
567,-0.7500472206826928
568,0.8262732574069965
569,1.267212106403389
570,-0.26242917757431167
571,-0.8627954279993573
572,-0.7759003128062566
573,0.3429640629858793
574,-0.8778763984047678
575,-0.8311972042927729
576,1.330408553816545
577,1.135792221441919
578,-1.3568767441386278
579,-1.0617206090612472
580,-1.2426922539262129
581,-0.0814575327093395
582,1.0869586029862985
583,0.1253672042791901
584,-1.9615518432509371
585,0.4248321880438409
586,1.3727788992412826
587,-0.8477144575939403
588,1.3368718268474344
589,1.3253815636814061
590,1.0287891457082687
591,-0.908756480663477
592,-1.8739385866099614
593,-0.12239159523832031
594,1.2822930768087932
595,0.45714855319829406
596,-1.772680642459325
597,0.9706196884302454
598,0.014055279858282402
599,-0.6358627304702716
600,-2.1432416295637844
601,-1.0617206090612472
602,1.5336425835656924
603,-0.019697368191933875
604,1.2298687511137905
605,-1.2513099513007342
606,1.2104789320211098
607,0.26109593792791763
608,-0.7601012009529644
609,-2.069991201880344
610,0.4715113821558359
611,-0.8548958720727111
612,0.210826036576534
613,1.5056350670984966
614,1.3670337676582685
615,0.6869538165188868
616,-0.5417862007984064
617,0.07437916147993767
618,-0.8721312668217537
619,-0.023288075431316144
620,1.3095824518281138
621,-1.52563998438969
622,1.6801434389325731
623,-1.0645931748527542
624,-1.2175573032505242
625,-0.8606410036557253
626,-0.8943936517059352
627,-0.22293139794108122
628,1.6715257415580582
629,-0.8096529608564665
630,-0.5475313323814206
631,1.3612886360752543
632,-0.7773365957020133
633,-0.8965480760495671
634,-0.7938538490031807
635,-1.2513099513007342
636,-2.0269027150077314
637,0.25032381620976446
638,-0.7522016450263184
639,0.12608534572706528
640,0.282640181364224
641,-0.5152149672269611
642,1.6449545079866128
643,-0.6760786515513773
644,-0.6782330758950028
645,-0.7830817272850276
646,-0.7514835035784432
647,0.4478127143758976
648,0.06432518120965966
649,-0.7378388160687829
650,1.492708521036718
651,0.804010872522815
652,-0.6207817600648546
653,0.1332667602058362
654,-0.02400621687919132
655,0.8672073199359773
656,-0.8132436680958551
657,-0.8742856911653856
658,-0.6803875002386347
659,-0.5726662830571093
660,1.3167638663068912
661,-0.14178141433099475
662,0.2546326648970219
663,-0.0656584208560537
664,0.1332667602058362
665,-0.4814623191767512
666,-0.9109109050071026
667,0.852844490978442
668,1.6535722053611277
669,-1.1213263492350207
670,-0.7787728785977637
671,0.9275312015576327
672,1.3375899682953223
673,-0.7931357075552992
674,-0.8728494082696352
675,0.04996235225212421
676,2.1454990971567725
677,-0.5058791284045583
678,0.51100916178906
679,1.703842106712505
680,-0.6430441449490425
681,1.1688267280442537
682,0.4715113821558359
683,0.9900095075229198
684,-1.0760834380187825
685,-0.852023306281204
686,-2.160477024312827
687,-0.7514835035784432
688,-0.8764401155090175
689,-0.8972662174974423
690,0.9871369417314128
691,-1.0674657406442614
692,-0.6739242272077454
693,-1.1234807735786527
694,-0.7766184542541318
695,-0.5202419573621001
696,-0.7478927963390609
697,1.1120935536619871
698,-0.600673799524305
699,0.14978401350700357
700,0.17061011549543476
701,0.19071807603598437
702,1.0036541950325801
703,-0.424011003346603
704,-0.9820069083469111
705,-0.022569933983440964
706,0.9275312015576327
707,-1.584527583115595
708,0.1232127799355582
709,-0.10012921035413877
710,-0.7098312996015872
711,-1.6570598693511536
712,1.0639780766542353
713,-0.6437622863969177
714,1.117120543797126
715,-0.7493290792348112
716,-0.8635135694472325
717,1.5401058565965944
718,-0.8900848030186778
719,0.16055613522515674
720,1.3821147380636853
721,-0.7177308555282332
722,-0.8276064970533906
723,1.3576979288358655
724,0.10166853649925821
725,-0.90588391487197
726,-0.7866724345244098
727,0.7645130928895909
728,0.4995188986230316
729,0.46432996767706497
730,-0.7414295233081715
731,0.9756466785653843
732,0.9361488989321539
733,0.08443314175020929
734,1.4086859716351308
735,0.9368670403800354
736,0.3365007899549835
737,-0.7392750989645396
738,1.4941448039324683
739,1.137946645785551
740,-0.08504823994872815
741,0.9081413824649582
742,-1.5708828956059346
743,0.5418892440477627
744,-0.6775149344471276
745,-2.053473948579177
746,-1.2943984381733469
747,0.6287843592408634
748,1.6722438830059334
749,0.0040012995880043985
750,-0.89367551025806
751,-0.9949334544086961
752,1.7182049356700468
753,-0.6473529936363
754,-0.7213215627676155
755,1.0934218760171879
756,-0.6767967929992524
757,0.4844379282176146
758,-0.1898968913387465
759,-0.9166560365901232
760,1.7067146725040185
761,-0.48505302641613346
762,-1.9364168925752485
763,0.8751068758626235
764,1.3052736031408627
765,0.3889251156499927
766,0.23811541159585453
767,-0.258838470334923
768,0.05858004962664548
769,0.03559952329458239
770,0.2797676155727169
771,0.3005937175611417
772,1.5882213336043334
773,1.6858885705155873
774,-0.6322720232308894
775,1.4050952643957422
776,-0.857050296416343
777,0.7515865468278059
778,0.16773754970392765
779,-0.18343361830785712
780,-0.9518449675360834
781,-0.9784162011075288
782,1.3383081097431975
783,0.06145261541815257
784,-0.755792352265707
785,0.10884995097802275
786,-0.543940625142032
787,0.05427120093938166
788,-0.7428658062039218
789,-0.543940625142032
790,1.5559049684498738
791,0.04996235225212421
792,-1.5141497212236616
793,-1.1644148361076336
794,-0.8807489641962749
795,-0.7636919081923531
796,-1.9127182247953165
797,-0.9884701813778067
798,-0.7134220068409695
799,0.9799555272526418
800,-0.8663861352387395
801,0.3271649511325871
802,0.7436869909011598
803,-0.06924912809543596
804,0.33147379981984454
805,-0.6293994574393823
806,-0.6013919409721802
807,0.45930297754192595
808,1.0050904779283367
809,-0.7708733226711176
810,0.8916241291637909
811,-1.5687284712623026
812,0.0018468752443724866
813,0.5368622539126302
814,-0.2157499834623103
815,-0.5920561021497837
816,-0.011797812265287784
817,-1.0136051320534953
818,1.0287891457082687
819,1.2952196228705848
820,-0.7873905759722849
821,0.0528349180436313
822,1.512098340129386
823,-0.7206034213197403
824,-0.8426874674588076
825,0.9246586357661255
826,0.07796986871931993
827,1.4266395078320484
828,0.054989342387256834
829,-0.8951117931538167
830,0.381025559723353
831,0.954102435129078
832,-0.01826108529617714
833,-0.5784114146401235
834,-0.25452962164766557
835,1.3426169584304486
836,0.4521215630631614
837,1.212633356364748
838,-0.024724358327072878
839,-1.030840526802538
840,1.052487813488207
841,-0.044832318867622505
842,1.1343559385461686
843,-1.0236591123237735
844,-2.0979987183475397
845,2.2252127978711087
846,1.0237621555731298
847,-0.8864940957792955
848,1.650699639569627
849,-0.7033680265706977
850,-0.7457383719954289
851,-0.8513051648333289
852,-0.7227578456633722
853,0.9232223528703752
854,1.9329292285852224
855,-0.7155764311846013
856,1.4747549848398003
857,0.45786669464617563
858,1.1918072543763167
859,-0.836942335875787
860,1.5106620572336356
861,0.8909059877159157
862,0.01764598709766467
863,-0.8189887996788693
864,1.650699639569627
865,-1.3762665632313085
866,1.5501598368668597
867,1.3713426163455322
868,0.42842289528322314
869,-0.2595566117827982
870,-0.8656679937908643
871,1.3016828959014741
872,0.2632503622715496
873,-0.650225559427807
874,-0.9051657734240884
875,-0.8110892437522232
876,1.2650576820597508
877,1.6435182250908498
878,-1.3777028461270588
879,-0.7105494410494624
880,-0.6566888324587028
881,-0.657406973906578
882,1.0409975503221787
883,0.5016733229666636
884,-0.7414295233081715
885,0.05786190817877031
886,-0.7730277470147495
887,-0.003180114890766515
888,-0.6064189311073191
889,-1.105527237381735
890,0.852844490978442
891,1.2291506096659153
892,-2.1001531426911715
893,-0.8362241944279118
894,1.03740684308279
895,-0.6358627304702716
896,-1.0229409708758919
897,-1.5917089975943595
898,0.44422200713651533
899,-0.6976228949876836
900,0.5009551815187819
901,-0.7550742108178318
902,-1.0373037998334336
903,0.15983799377728156
904,-1.9464708728455264
905,1.718923077117922
906,-0.7873905759722849
907,-0.9539993918797153
908,1.1989886688550813
909,-0.5899016778061518
910,-1.1040909544859783
911,-1.142152451223452
912,0.5540976486616727
913,-0.7651281910881034
914,1.3936050012297139
915,-0.735684391725151
916,-1.3453864809725993
917,-1.1299440466095485
918,1.5752947875425547
919,-0.8563321549684678
920,1.379242172272172
921,0.8729524515189916
922,0.0040012995880043985
923,0.9454847377545568
924,1.0208895897816226
925,-1.7346191457218514
926,1.7304133402839503
927,-1.3008617112042362
928,0.14906587205912838
929,-0.8843396714356636
930,-0.652379983771439
931,-0.7787728785977637
932,1.6090474355927646
933,-0.714140148288851
934,1.6988151165773788
935,-0.9209648852773806
936,1.0316617114997757
937,-0.9697985037330075
938,-1.1629785532118833
939,-0.7593830595050892
940,-2.0233120077683493
941,-0.8613591451036005
942,1.660035478392017
943,1.5537505441062485
944,-0.7974445562425629
945,1.704560248160393
946,-1.5055320238491403
947,-0.6997773193313092
948,0.05642562528301357
949,1.3778058893764216
950,1.4481837512683549
951,1.5954027480831108
952,-1.9845323695830002
953,-0.6222180429606113
954,-0.14178141433099475
955,-0.0024619734428913374
956,0.8801338659977624
957,1.7117416626391575
958,-0.7399932404124148
959,1.272239096538528
960,0.19574506617112336
961,-0.8484325990418218
962,1.217660346499887
963,1.305991744588738
964,1.5451328467317207
965,-0.7033680265706977
966,-0.8534595891769544
967,1.207606366229609
968,1.3088643103802386
969,0.043499079221228476
970,-1.3705214316482879
971,1.4445930440289663
972,0.0025650166922476644
973,1.390014293990325
974,-0.37445924344309456
975,-1.5285125501811971
976,-0.7522016450263184
977,0.3882069742021175
978,0.44996713871952954
979,0.0765335858235632
980,-0.3557875657983017
981,-0.960462664910611
982,-0.6193454771691043
983,-0.8663861352387395
984,-0.8599228622078501
985,0.9699015469823702
986,0.013337138410400845
987,1.3225089978899054
988,1.3196364320983918
989,0.027699967367936295
990,-0.9044476319762133
991,0.15840171088152483
992,-0.7816454443892707
993,-0.7105494410494624
994,0.804010872522815
995,0.6453016125420308
996,-0.7148582897367262
997,-0.8742856911653856
998,1.4445930440289663
999,0.08084243451082702
1000,-0.885775954331414
1001,-0.010361529369531051
1002,1.6614717612877803
1003,-0.013952236608919697
1004,0.4614574018855579
1005,0.049244210804242655
1006,-0.7909812832116736
1007,1.3411806755346982
1008,1.3088643103802386
1009,0.6970077967891648
1010,-1.2340745565516917
1011,0.4147782077735629
1012,0.8772613002062554
1013,1.4919903795888427
1014,-0.83406977008428
1015,-0.026160641222823234
1016,-0.6782330758950028
1017,0.31567468796655873
1018,1.4912722381409675
1019,1.4366934881023266
1020,-0.8333516286364048
1021,1.251412994550097
1022,-0.5396317764547746
1023,0.44134944134500825
1024,-0.012515953713162963
1025,1.0876767444341737
1026,0.15265657929851065
1027,-0.0656584208560537
1028,0.9548205765769532
1029,-0.7349662502772758
1030,-0.709113158153712
1031,-0.0864845228444785
1032,-1.295116579621222
1033,0.02051855288917176
1034,-0.023288075431316144
1035,1.7031239652646297
1036,0.9864188002835376
1037,-0.7486109377869361
1038,-0.6954684706440517
1039,1.7024058238167545
1040,0.11674950690466884
1041,-0.5805658389837554
1042,1.5178434717124
1043,-0.8333516286364048
1044,-0.7500472206826928
1045,0.0018468752443724866
1046,0.45786669464617563
1047,0.16055613522515674
1048,0.9210679285267432
1049,0.8851608561329015
1050,-0.8613591451036005
1051,1.6485452152259887
1052,-0.8168343753352374
1053,0.4147782077735629
1054,0.40041537881602746
1055,-0.8584865793120934
1056,0.9742103956696276
1057,-0.8692587010302466
1058,-0.46207250008407036
1059,-0.8563321549684678
1060,1.0819316128511594
1061,0.03057253315944976
1062,0.9842643759399057
1063,-1.3281510862235568
1064,-0.7249122700070042
1065,0.8291458231985036
1066,0.4765383722909685
1067,1.2772660866736671
1068,1.463982863121647
1069,1.3052736031408627
1070,0.8808520074456376
1071,1.713896086982783
1072,1.3497983729092258
1073,1.5508779783147477
1074,0.4435038656886338
1075,-1.5924271390422347
1076,1.4015045571563536
1077,1.625564688893932
1078,-0.7076768752579552
1079,1.3576979288358655
1080,0.3530180432561509
1081,0.6776179776964903
1082,-0.8893666615708026
1083,0.1153132240089121
1084,-2.0556283729228086
1085,1.7160505113264213
1086,0.8865971390286518
1087,-0.512342401435454
1088,-0.7945719904510559
1089,0.8786975831020057
1090,1.146564343160072
1091,-1.9242084879613448
1092,-0.8556140135205863
1093,-0.7213215627676155
1094,1.611920001384278
1095,-0.6911596219567879
1096,0.3501454774646438
1097,-0.8082166779607162
1098,0.5239357078508451
1099,-1.1651329775555088
1100,-0.849150740489697
1101,1.656444771152641
1102,0.33937335574649063
1103,1.3749333235849082
1104,1.081213471403278
1105,1.5724222217510413
1106,0.23021585566920846
1107,0.8966511192989298
1108,0.9167590798394795
1109,1.374215182137033
1110,-1.225456859177164
1111,1.364879343314643
1112,-0.8197069411267445
1113,-0.7112675824973439
1114,1.0050904779283367
1115,-0.9001387832889558
1116,0.16558312536029574
1117,0.46720253346857205
1118,1.9034854292222765
1119,-1.9730421064169719
1120,-0.14465398012250186
1121,1.4259213663841732
1122,0.48084722097823235
1123,0.47366580649946144
1124,0.3530180432561509
1125,1.3892961525424499
1126,1.3361536853995593
1127,0.8880334219244086
1128,-1.3037342769957434
1129,-0.26242917757431167
1130,-0.8943936517059352
1131,-0.8082166779607162
1132,-1.6577780107990288
1133,1.5681133730637902
1134,0.4449401485843905
1135,-0.8405330431151757
1136,1.8252080114037035
1137,-1.2168391618026426
1138,-0.8556140135205863
1139,1.3677519091061436
1140,-0.8943936517059352
1141,-0.048423026107004774
1142,-1.5694466127101778
1143,0.9339944745885284
1144,0.4636118262291898
1145,-1.8947646885983924
1146,-0.003180114890766515
1147,0.990727648970795
1148,-0.008925246473780695
1149,-0.7629737667444715
1150,-0.6250906087521184
1151,-0.7672826154317354
1152,-2.176994277613994
1153,-0.8900848030186778
1154,-0.8606410036557253
1155,-1.2563369414358732
1156,0.2539145234491467
1157,0.32860123402833746
1158,-0.02687878267069841
1159,-0.7040861680185729
1160,-0.8297609213970225
1161,-0.017542943848301965
1162,0.12752162862282201
1163,-1.4595709711850204
1164,-0.7780547371498885
1165,-2.0405474025173915
1166,0.0944871220204873
1167,1.1243019582758906
1168,-1.7482638332315117
1169,1.211197073468985
1170,-0.014670378056794874
1171,-0.032623914253718966
1172,-0.8872122372271707
1173,0.18999993458810918
1174,1.6514177810175021
1175,1.2643395406118756
1176,-1.9795053794478612
1177,-0.9123471879028593
1178,1.5752947875425547
1179,-1.2312019907601846
1180,-0.13459999985223023
1181,-0.8505870233854473
1182,-0.005334539234398427
1183,-0.8714131253738785
1184,-1.3051705598915
1185,-0.7601012009529644
1186,0.04996235225212421
1187,1.187498405689053
1188,-0.6272450330957503
1189,-1.0703383064357683
1190,0.9921639318665517
1191,-1.5464660863781212
1192,-0.5662030100262199
1193,-0.6947503291961702
1194,-0.7636919081923531
1195,0.14475702337186455
1196,0.13470304310159292
1197,1.0661325009978673
1198,-0.7715914641189991
1199,1.4388479124459521
1200,0.13111233586220428
1201,0.5023914644145387
1202,-1.5069683067448907
1203,-0.7270666943506296
1204,-0.6394534377096539
1205,-1.5830913002198381
1206,-0.8757219740611423
1207,-0.7852361516286595
1208,-0.7112675824973439
